id	texto	etiqueta	pais
816319498827481088	Por lo regular lo primero que digo al despertarme es perdón me quede dormida o ya se me hizo tarde	N	mx
817433529118142464	En .@TlahuacRenace partiendo la rosca de #DíaDeReyes y al estilo del pasito perrón a los que les toco el muñeco .#PasitoPerrónChallenge	NEU	mx
813827171588468736	"2/2 Tipo: ""Soy anarcofeminista y siento desprecio por los hombres... pero me tomo las fotos más sugerentes posibles a ver qué agarro""."	N	mx
815832923442151424	Neta que mi novio se fue al santo a esta hora? Pa' esos novios mejor ando conmigo misma ya que soy bien antrera	N	mx
817524415982407680	La seño que venía leyendo mis tweets me dijo que los leyó sin querer ajajajajaja me siento mal por haberle dedicado mi tweet anterior	N	mx
818611431012581376	@elciempies para nada ella ama México y siempre quiere venir. Por eso vino gratis a tajin. Desde su álbum pasado esta que muere por venir	P	mx
817834882189688833	@_NoSoyArtista @Telcel @ATT pues si, yo creo, mi papá me dejo un equipo att y al igual lo uso mejor, porque ya estoy harta de esto.	N	mx
813614207337988096	-Papá ¿Qué sale de cruzar un gato con un burro? -No lo sé. -Todos los vecinos a callar al gato JAJAJAJAJA no papá con el cinturón no	N	mx
805181269080424449	Oye niña, qué no te buscan en tu casa? No tienes ni mayor de edad. Yo llego 30 min después de la hr acordada y me súper regañan.	N	mx
813270436138061824	@MurrietaObed pues si  y realmente la pase muy mal el es como mi segundo papá, crecí con el y todo lo que se de fut es por el	N	mx
810162131106758657	@elblackcat eso es muy probable	NEU	mx
812440206603386880	@TonsqueAxel @YouTube te extraño como loca	N	mx
818654701898133505	No garganta estate quieta no quiero enfermarme	N	mx
816167151874768896	Y la segunda en brillas más es Venus	NEU	mx
817393610333310978	@iMrDramas ni un cuerno retorcido como me decían antes	N	mx
817407748732129280	Sad music y mucho trabajo, ya que es buena combinación	P	mx
818629358503870464	No puedo estar sentada mucho tiempo, ni de pie, ni nada	N	mx
817500669015752704	Tengo a un AMIGO que canta desafinadamente feliz, pero así lo quiero.	P	mx
817512330703568902	No hay nada más triste que terminas todas las temporadas de tu serie	N	mx
819027567172841474	Tenía toda la intención de ir al gym, pero termine en los tacos pannin	N	mx
817406555536637955	@maveldiaz Jaja, sí, lo haré. En la tarde noche voy a tener la entrada lista	NEU	mx
817485192306851843	Estoy muy triste porque antes me llenaba con 2 pedazos de pizza y ahora con uno	N	mx
816735670886612992	#Gasolinazo tema para ubicar nuestra realidad nacional, hasta el jefe nos pide nuestro punto de vista #horasad	N	mx
818653727653400576	Tengo que empezar con buena actitud el dia de mañana para hacer válidos mis propósitos de año nuevo	P	mx
817583333039374338	Con este frio esta genial que pasen la pelicula del regalo prometido.. se siente como navidad pero sin tamales	P	mx
816527530941239296	@noelvalenzuelap we yo también me aventé una season de una seria así !! Va, llega temprano tengo ganas de verte	P	mx
818629974047465473	@sabinohernandez #ideamillonaria, no creo que sea tan difícil. Aunque seguro te piden la contraseña, y así no se stalkea a gusto	N	mx
816461396049272833	@szerenata toda la suerte del mundo en tu nuevo proyecto /espacio / hora . Te quiero mucho amiga mía . #mty #orgullo	P	mx
817796218357215232	Desperté casi a las 11:00 am. No me juzguen. Tengo el nombre de la princesa que estuvo dormida toda la película, ¿que esperaban?	NEU	mx
815712673027325952	Ya llegue a un punto de mi vida que mi enfermedad es más grande que mis ganas de beber! Perdón amigos les estoy fallando	N	mx
816859265906475008	Siii te traje un tecuerdo @La_Joyita2 pero me extraviaron mi mochila debajo del autobús y pues ahi se perdió Es neta. Hasta mi cel fue.	N	mx
816803809494179841	Histerica x todo lo que no he actualizado en redes.Quiero tiempo ó 1 comunity manager gratis xq yo como JuanGa y el pais no tengo dinero	N	mx
774741645484896256	"¿Para qué hacen coraje con Ambriz?, al final no lo van a correr y saldrá con su típica frase: ""La culpa es mía, no de los jugadores"""	N	mx
800492520274673665	"@elgolfo Esta es la segunda vez que los veo y sí, muy pichicatos con los hits, ""NY City Boy"" de mis favoritas y nunca se las he escuchado"	NEU	mx
812803381462966272	Me había acostado y recién me levanto y son las 6:34, yo pensé que ya iba a estar todo listo, la comida y el escabio en la mesa ahre	N	mx
817398806375374848	Estoy malita de la gripa	N	mx
817357729861750785	@1maaariii1 Puebla es un caos aiudame	N	mx
817383477754658819	@SamanthaSarahy muchas felicidades! Pásala genial abrazo! 🥇	P	mx
818881142715625472	Mi mejor amigo se fue a Los Ángeles.	N	mx
817457902051016705	@Juan_S_Alba @Luisitno Buen Día Para el APERTURA 2017 QUE?	NEU	mx
818654987634909186	Tengo mil años que no veo a mi mejor amigo	N	mx
819218542696525824	#luckyLadies no será lo mismo sin shiky que mala onda @nodigamosmas	N	mx
817432152983879681	@SancadillaNorte @TigresOficial chale...en mi trabajo si falto tres días seguidos me corren...	N	mx
816297623837548544	@LilieMayen es en Marzo, ¿no? es que voy a ir con mi novia	N	mx
819028594781364224	@ChumelTorres ya cabrón! Sin tí se reciben las noticias sin colchoncito, puro chingadazo. #extrañoreirconChumel	N	mx
816763931301658627	Jamás imaginé que estar incapacitada lo disfrutaría tanto, después de todo no me fue mal	NEU	mx
818658444475412480	"@Juan_S_Alba Lo sé Pero pues bueno Lo que importa es que ya me dicen ""SUEGRA"" jajajajajajaj"	P	mx
817580719413280768	@xxleonxx67 en fin da igual, al final ya están así los asalariados, y amigo, se escribe elotadoras	N	mx
817571228399652865	Hola doc @AlbertoMunoz alguna recomendación para hospedarme en SFO o LA?? Si tiene un contacto mucho mejor gracias	NEU	mx
816701649796239360	#PierdoMuchoTiempoEn Hacerle caso a los chismes, críticas, malos comentarios hacia mi persona Es mi vida, no la de ustedes	N	mx
814817201446391808	Días!!! Suelta las viejas creencias. Cambia tu energía. Cruza los límites imaginarios. Usa tu corazón. Libera tu niño interior... Besitos	P	mx
817415866707013632	@yahirmusic ya estaba bien preparada para ir a verte hoy pero primero está la seguridad Espero que puedan reprogramarlo muy pronto	NEU	mx
818540136589770754	@ContactoCitibmx en la mañana habían retenido la compra en linea porque pensaban que era fraude con la tarjeta, pero ya lo resolvieron.	P	mx
816481273233473536	"Si me dieran cualquier deseo del mundo,solo pediría una sola cosa ... ""regresar el tiempo"" , tengo mis dudas sobre Dios pero.. ayúdame!"	NEU	mx
809641214345707520	@iFabilalala Deja de burlarte de mí NO :; pero si me fue bien y aprendì mucho Ademàs tengo salud y màs cosas maravillosas jajaja	P	mx
816357157155155968	Pues yo llevo 2 meses haciendo #gazolinazo; no tengo dinero para reparar mi carro. Y creo que ahora, después de esto, se irá al yonke.	N	mx
816498892376141824	OMFG mi conductor de uber acaba de pasar por un bache gigante y ahora el coche va haciendo ruidos raros. Pobre, le va a costar carísimo.	N	mx
814871053562478592	Me siento del pinche pito a la verga, en verdad tengo que dejar de tomar Y todavía quieren beber más hoy, Y MAÑANA ES 31 no mames	N	mx
755832629602111488	Buen dia! Elige q cada uno de tus dias sea un milagro! que su dia este lleno de armonia, luz, amor y buenas vibras! Yo elijo ser feliz!	P	mx
775827072308486144	Lo bueno que el ojete fui yo y que lo unico que me pese es no haberte dejado antes y calleras, pero no te deseo el mal n.n. Ya no más.	N	mx
813097045011603456	@karenvaldis en forma de recalentado	NEU	mx
818671281604161536	Quiero a mi novia aquí conmigo	N	mx
819022010445463554	kali uchis va a estar en bahidorá	NEU	mx
816378451254837248	@DanielaGGtz Siempre te daré lo mejor de mi.	P	mx
819159473658925056	Que triste levantarme pensando en tacos y no tenerlos	N	mx
818655075992268800	Escuché que se movía el traste de mi perrita muerta	N	mx
818854377263890433	@lcjury no me digas que está perdido lo que te regalé	N	mx
818652903137312768	"Le fuí infiel a ""Don Escojale"", en verdad no lo vuelvo hacer"	N	mx
817461070495354881	Mañana Juegan Y Ganan Mis @PumasMX Venga Universidad Por los 3 primeros puntos	P	mx
816688976123850753	Eso de salir a las 8 de la escuela no va a estar chido	N	mx
819024766002610176	"@Netgakure Se Ve Bie, Pero Noup! No se Tan Solo no lo veo Muy ""Natural"""	N	mx
817450350798077952	@ErickCt_ nosotros estábamos muy feliz mente cazando pokemon, siguiendo nueStra ruta y tuvimos un encuentro desafortunado	NEU	mx
816666903083122689	@ICVNL ustedes me puede ayudar a saber pq voy a pagar mas que en los anios anteriores	N	mx
815933854011846657	@susana_tb Feliz 2017 Su y feliz vida... awww qué bonito pingü, muero de amor. Un abrazo muy grande	P	mx
818571621585678339	@NekoJitaBlog Yo por un bolillo con mayonesa, huevo, frijoles y mucho chile... Ahhhh... es un antojo muy malo...lo sé...	N	mx
816305713521823744	@libertadzavala ¡Gracias por las flores! Ha sido gracias al esfuerzo de un gran equipo @annabrays @bikennia @ClaraVadillo @YazAPie y más	P	mx
817534725233528833	@She_RA_H @DarinaSilver ya me habían hecho pixie y me quedan chidos, pero tengo mucho pelo y quise recortarlo más. Mi error	N	mx
818191005048446976	Hey! @ifCristian espero tengas un muy bonito día, H! Te deseo lo mejor siempre Sé feliz ️ y felicidades, una vez más.	P	mx
815927182966931458	Que no se pierda la bonita costumbre de empezar el año, la semana, el mes valiendo verga en el amor y en todo	N	mx
817371642817089536	Que oso que soy tan chillona y no me puedo callar y el sr de al lado en el avión nomás no me abraza	N	mx
817846495298854913	Hay días en las que me pongo muy triste, pero no lo demuestro aparte de que a nadie le importa pues a nadie le importa	N	mx
813631560465252352	Lo mejor de estas fechas es que con el frio vienen los suéters y con ellos solo tengo que planchar el 15% de la camisa... #NavidadGodin	P	mx
785693508849971200	Oigan no, no nos hagan eso a las locas, madrugar no es pa nosotras. Así que, cadena de oración pa que pueda dormir aunque sea 3 horas.	N	mx
799268892841537536	"@GaCaela ya sé. No te vi en ésta, pero me contaron de ""la modelo se paseó desnuda como si nada"", y pensé en tu primera vez toda nerviosa"	NEU	mx
810192192098725888	Úrgeme irme a vivir solo, donde el baño sea solo para mi y pueda cagar a la hora que se me hinche la pinche gana sin que esté ocupado	N	mx
817405128521187328	Estoy nerviosa y tengo miedo	N	mx
818676710740738048	Extraño los chilaquiles de la FCC	N	mx
818708072159817728	@elbajimenez9 o solo simple mente m ignoras	N	mx
818659133494685697	"Yo si estaba esperando la ""posada del año"""	NEU	mx
817446852060741634	@andreaamena es que si te pasas de guapa andy	P	mx
817432167844171776	El juego de GrumpyCat es demasiado adictivo, no lo soporto	N	mx
818833800784449536	@Lian_U send nudes y nubes *le pasa su alias de telegram*	NEU	mx
817401486632161280	@salvadorop no existió recalentado de Año Nuevo por qué ni cena hubo.	N	mx
817404523039768576	@ElOsoCarpinter Igualmente ayer vi queriendo saquear el bbva y no habia nada ajjaja	N	mx
818629830942007296	@Sofiabubble sí para las propias, pero para andar hurgando en las cuentas de otros?	N	mx
816358954074836992	@chocoloveAc tenemos muchas ganas de verte!!! Te extrañamos muchísimo, vuelve pronto porfavor!!!! te queremos mucho	P	mx
818628254907191297	Otsss uno se siente igual, lo peor es que realmente tuvo la culpa este pobre hombre	N	mx
817403677539528706	@bbzote sí, pero nada. Creo que es por vivir en la última calle ya les dio flojera	N	mx
818291084606455812	Amigos, me llevo el premio a la ansiedad. Parece que me bebí el reino del café ando mal	N	mx
815743502491545600	@edo_diaz ¡Hola! Hemos confirmado que la señal se transmitió correctamente en la región, por favor revisa con tu cableoperador	NEU	mx
816906588921491456	"Que te contesten con un ""¿Qué demonios fue todo esto? jajaja"" a un mensaje bonito, sí te mata un poquito."	NEU	mx
817460731549339648	@JuliahdeVince tu ser muy buena maifren, no hay nada que me ponga bien por ahora pero gracias por preocuparte por mí.	P	mx
796758870773420032	Es mejor darle el corton a la gente q ponerse a discutir por cosas que ni ellos mismos entenderán!!! A desayunar papus!!!!!!	N	mx
817916850503680000	-Me gusta esta canción -Hace tiempo se la dediqué a mi ex Y cada vez que la escucho, me acuerdo de su ex	N	mx
816715733342109696	Confieso que tengo una play list en Spotify que dice : «Canciones para Bangtan » , son canciones cursis y una que otra loca	P	mx
802132941933416448	Buenos días!!! Lo q hoy seas capaz de sembrar, será lo q mañana cosecharás. Tu futuro depende de lo q realices en tu presente... Besitos	P	mx
817054078391894020	Cuidando a mi enfermita, hoy no se trabaja dice ella y esta perfecto día de camita! yo malita tu malita chin me toco ser la enfermera!	N	mx
812744490410655744	Si me caes bn lee esto, si no sigue tu camino jajaja ....Feliz Navidad pasenla súper bn y que santa les de muchos regalitos .. Los quiero	P	mx
795965710015102976	No ire a la facu porque esta muy feo el clima no hay taxis, Uber, mi mama no me quiere llevar, no me quiero mojar, pues me duermo	N	mx
778786728559513600	Que triste, es el primer dibujo que quiero que vea, que de verdad me gustó, en el cual me esforcé más que en otros, y no creo que lo vea	N	mx
808838858007687170	@wendolencha es que pinche partidazooo	P	mx
808911346788167680	@MarianaGrarod @dctorre ya puedes ser feliz	P	mx
817533446113214466	Me muero por ya comprar otro celular	N	mx
816290106575159296	@RociYAxel Feliz cumpleaños que la pases súper bien	P	mx
818952883999801345	Esos pequeños momentos de felicidad que apenas duran segundos	P	mx
819006772937527296	no puedo creer que hace unos años era muy feliz	N	mx
819000331271016448	Odio ver a las parejitas abrazadas o besándose , pura envidia	N	mx
817475723401240578	@Diablin13 Sigue pendiente de nuestras redes, estaremos regalando boletos para la premiere.	P	mx
816269451150528512	@sapitomen de me ntojaban más unos de canasta. Jijiji háblame de tú, porfa	P	mx
817462069385658369	@atlgarza Gracias por tu Rt, fui de las primeras 5 vistas, te amo Garza	P	mx
816300769272008704	Mi gata es tan desconciderada, pasa sus pequeños bigotes en mi cara para que despierte	N	mx
817457163828396032	te levantas emocionado por ser dia de reyes pero recuerdas que ya estas grande #felizdiadereyes #Eanz	N	mx
817706274066497536	Se viene la goleada, ya pitale árbitro... O quiten a Ochoa para que no se lo chinguen	N	mx
817449069568294912	No me parece justo que ya sea 6 y yo no haya comido ni un poco de rosca	N	mx
816323110345375744	Nota mental: no le quieras ayudar a alguien que no confía en ti. -La primer enseñanza de este año-	N	mx
816312592884846592	Aparentemente superados los efectos de la venganza de Moctezuma, cogemos camino a Chiapas ... porque mucha historia nunca es suficiente	P	mx
817406400276074496	En serio si van a manifestarse Estamos en todo el derecho pero esto ya es un desmadre, en serio no mamen	N	mx
